avatarThumbnail,cid,createTime,createTimeISO,diggCount,input,likedByAuthor,pinnedByAuthor,repliesToId,replyCommentTotal,submittedVideoUrl,text,uid,uniqueId,videoWebUrl
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/27a5f30bb25801e6a83288170e973805~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2f92301a&x-expires=1752019200&x-signature=cSNkH8rC3dV%2FALsooYeGIRv6w9I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.41284E+18,1725936874,2024-09-10T02:54:34.000Z,448,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,5,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,yo en mi país ????. yo en ese país ???? todo hermoso ????,7.06328E+18,x_.caleb_good,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/485fad4949b4fdedd0562a7cfdf18837~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c872a6cd&x-expires=1752019200&x-signature=LAvc6mBnVN3OyfdYFLfcSjQGh2g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.4142E+18,1726253123,2024-09-13T18:45:23.000Z,35,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,1,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,uno trata de respetarlos pero ellos no cooperan ??,6.79128E+18,estebanmunoz23medina,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/b7d3eafc49fa456a4caaf818611503d3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=655e0898&x-expires=1752019200&x-signature=eTFhMvS7gN4RykQwE6a0vXzJGE8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.43423E+18,1730917191,2024-11-06T18:19:51.000Z,21,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,"no bb es mentira de ella , fui yo????????",7.41935E+18,222honey_moon222,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/9744fc1cbaba08b94d18745f84c294d1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d4d9f669&x-expires=1752019200&x-signature=WS%2FjMgc4yU%2FS4xdCB0bghoOjWk8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.44238E+18,1732814572,2024-11-28T17:22:52.000Z,6,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,mejor dejaré el teléfono y me pondré hacer mis quehaceres,6.99848E+18,iamalexauc,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/fafc732c82152568437ce22b2b013a90~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f4a0969e&x-expires=1752019200&x-signature=JAlsPwKeKommzj1YV0qVGJ%2FKATo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.43404E+18,1730871431,2024-11-06T05:37:11.000Z,8,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,Mi p-drama,6.86403E+18,isaa.ih,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/5d26f71dc270d2417eb647db40439362~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0de5d986&x-expires=1752019200&x-signature=I3dzPQ43sTe9WEw9Hsp9OJrVB94%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.43431E+18,1730935321,2024-11-06T23:22:01.000Z,34,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,no papi yo fui??????,6.99593E+18,_...l1e,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/9014acffd39529d6aa11b4b7f0598a5b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d841bfb4&x-expires=1752019200&x-signature=ouc1YADYW%2BO3SRhDIKsvKxKvFx8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.41725E+18,1726964089,2024-09-22T00:14:49.000Z,24,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,Silencio que ya empezó mi p-drama,6.59266E+18,cristophg99,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/1c3c7d776b09a3d5477c70a476e6e6d6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f9dbb293&x-expires=1752019200&x-signature=gfqvV6iYFmZ08inijBuRcoLBH7w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.41388E+18,1726178397,2024-09-12T21:59:57.000Z,6,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,Arresten a esas mujeres visten muy provocativas,7.08838E+18,maht_619,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/22a2f125f2a32eaa2c8718188950f06f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a9a28c1f&x-expires=1752019200&x-signature=v6%2FJNJnZVe2POoRvk3E0ZEyWqJU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.43425E+18,1730921153,2024-11-06T19:25:53.000Z,31,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,"silencio, ya empezó mi novela",7.29221E+18,heiner9358,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/b000e2a27af634bd0a26b368765e4956~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a6d9691b&x-expires=1752019200&x-signature=07s1G%2BAJhMKWIQZthOk7iokaK4Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.42226E+18,1728130003,2024-10-05T12:06:43.000Z,2,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,1,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,yo creo que hombre que vaya al Perú sería un Bratt Pitt jajaj,6.84863E+18,jeammichel0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8aabeb624cc422eef03ef8d372aa6a45~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e80f2072&x-expires=1752019200&x-signature=fUR7mBrldLgw26rG5FAXGT5J388%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.43066E+18,1730086263,2024-10-28T03:31:03.000Z,10,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,Nos invaden los de Facebook ??,7.41996E+18,estebanmarcano03,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/9033c5bbd0987f81f83bc527fa567911~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=30231987&x-expires=1752019200&x-signature=X8MoDUTobrkSfHUfMylGOv4BuKY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.43403E+18,1730869463,2024-11-06T05:04:23.000Z,7,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,Que nadie sepa que miro estos videos ????,7.00319E+18,insanitodev,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/dea6dc0938e60d0c4d8bed90875c1daa~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b61184a6&x-expires=1752019200&x-signature=evZiUuJJrj68S7A5lpZvWZSJ1CI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.41278E+18,1725923464,2024-09-09T23:11:04.000Z,137,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,4,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,Es bautista,7.22232E+18,johan_jimenez_44,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7092572254105501702~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fd25e6cd&x-expires=1752019200&x-signature=kPtL7ZbKJw6FdhHD7unWJBTy9hE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.41842E+18,1727234665,2024-09-25T03:24:25.000Z,5,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,Ella jue yo no??,7.04656E+18,santiagogutierrez396,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/fb9a3b748686bbfe54b4b0f3ab4040b1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8e3ba9b2&x-expires=1752019200&x-signature=CCOm8GjF9xYwVAKbGK%2FbQjngitc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.42013E+18,1727632757,2024-09-29T17:59:17.000Z,5,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,no papi yo jui ??????,7.09036E+18,fokito_onez,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/69c30b81dea62240b0c83a26bc42a155~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=95cdfbf9&x-expires=1752019200&x-signature=p7HAyuClBn2yO4V2PIuMqmbOWQo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.50518E+18,1747435787,2025-05-16T22:49:47.000Z,6,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,"""No papi yo jui""?????????????",7.10662E+18,jyoelzp,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/6ceb0b7d8ec3af3cb5056269b7d45514~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a26adcf2&x-expires=1752019200&x-signature=kaRzXLlrTEfz1tqLzum5pn6QWlI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.41321E+18,1726022172,2024-09-11T02:36:12.000Z,28,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,2,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,¡QUE! ¿QUIEN JUE? ¿QUIEN JUE?,6.91776E+18,eduardo___rzm___9,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/adc1d11552224f2dd1bec01dd105012c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d8e8270b&x-expires=1752019200&x-signature=%2BRyCPekfZJ%2F%2FcX7zuAq%2B9RMKFAs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.48365E+18,1742422711,2025-03-19T22:18:31.000Z,5,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,2,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,no sé pq le dicen eso a mi si se me hizo guapo ??,7.45979E+18,user419871559,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/2e453eabe0328f6b3cd350d773131fbb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a1e0702a&x-expires=1752019200&x-signature=H1NJXhYpyKrfpCFA10sjhyLOwQc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.41384E+18,1726169045,2024-09-12T19:24:05.000Z,17,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,5,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,entonces no soy feo estoy es el lugar equivocado ??,6.82086E+18,reybucaro,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/5bf72e144bf14c5001eb0cc6e6a56a1d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=683d14eb&x-expires=1752019200&x-signature=E9vyjdI5d1KAdYHj%2Ba3rmJeMwuQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.41342E+18,1726071783,2024-09-11T16:23:03.000Z,37,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,4,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,voy a peru y soy henry cavill,6.71004E+18,santy222217,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/e62da3a499f514b824c50eb2940756b5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c899612c&x-expires=1752019200&x-signature=U20hYif9nuRpwWoQy8UBxzYQtaM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.41316E+18,1726010499,2024-09-10T23:21:39.000Z,25960,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,86,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,Voy a Peru y seria Brad Pitt,7.09582E+18,dan_260618,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/a5cd4f7101a1cfb1dd5585e310fd999e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=82f9c16b&x-expires=1752019200&x-signature=gke3G5F4gTk38Xvbcj8HCuEsQTI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.41279E+18,1725924253,2024-09-09T23:24:13.000Z,1496,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,10,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,en qué parte de europa,6.85918E+18,salario_minimo2502,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/328e45fc819c1b05c2f55604ae83ac8b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9f8e1fce&x-expires=1752019200&x-signature=06KmiwAqdpUsnnXRWv1s%2FZUz0wg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.41351E+18,1726092725,2024-09-11T22:12:05.000Z,323,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,30,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,Es ilegal ser lindo en Perú ?????,7.35277E+18,giovany.avila3,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/579ac91fc0311b350fde30d670ba9e14~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bddadda3&x-expires=1752019200&x-signature=zZHB7dFbT%2BAcBaflQVTzdhexKh4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.43392E+18,1730844177,2024-11-05T22:02:57.000Z,26,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,nos invaden los de facebook,7.4232E+18,jafetvuelve,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/c187a4ee70c79589236be59e1a7b49b0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=904ca14a&x-expires=1752019200&x-signature=TX%2Fg%2F3W5WMRm%2FTep4Tk1Eg4gMqo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51155E+18,1748919152,2025-06-03T02:52:32.000Z,10,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,Ella jue Jajajaa,6.62046E+18,jesusalanis120,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7beb4f56&x-expires=1752019200&x-signature=%2BscgLS%2Bb1ZupZU6BLJXdFpxxtx8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.41348E+18,1726085434,2024-09-11T20:10:34.000Z,450,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,6,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,el xokas tiene razón,7.4001E+18,alex266595,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/14565f8eb17876f93de67ea18eab765c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d728b2c5&x-expires=1752019200&x-signature=7e%2BFruO9OifTPQmuFU%2Bv8gvaHrg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51434E+18,1749569525,2025-06-10T15:32:05.000Z,1,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,a eso se lo llama P-drama,7.37042E+18,causaman00,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/3279858960f1a3e12c8c7e276fba001e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=67cfade7&x-expires=1752019200&x-signature=66jsNJ7xYayni%2FcY59KcOkjRfVs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.5084E+18,1748185616,2025-05-25T15:06:56.000Z,2,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,HaorA mi autoestima está por los cielos??????????,7.46645E+18,alejandroz.m22,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7185957500561129477~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=557ade93&x-expires=1752019200&x-signature=NLf7IYNNCUUVmzEwB%2FE%2FFHMOVp4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.49475E+18,1745007951,2025-04-18T20:25:51.000Z,1,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,?? Cada una con sus gustos ??,7.18596E+18,tonycastillo2023,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
