avatarThumbnail,cid,createTime,createTimeISO,diggCount,input,likedByAuthor,pinnedByAuthor,repliesToId,replyCommentTotal,submittedVideoUrl,text,uid,uniqueId,videoWebUrl
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/5a7422ee182d1fae657b2ec7eeca0571~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c47a300e&x-expires=1752040800&x-signature=7nyyL0nU1svheafs6A9He2PCp3I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.5154E+18,1749815788,2025-06-13T11:56:28.000Z,68,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,false,false,,7,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,bolivia se respeta ??,7.3865E+18,soydairo3,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/5b5e0144cc575f33a9f386a77be7c417~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0ce8fc86&x-expires=1752040800&x-signature=Le%2Fu2QhrJoBy8VU%2F6jY%2FL%2FADGAk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51955E+18,1750781874,2025-06-24T16:17:54.000Z,23,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,false,false,,1,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,"saben que es lo mejor? es que cuando empezó el hate a Perú no le dejan de suceder cosas buenas, Moneda más estable de LATAM, mega puerto CHANCAY, mejores restaurantes del mundo,menor inflación en LATAM, papá peruano, mega puerto espacial etc a diferencia de los demás vecinos 3 en crisis económica otro sin moneda propia y los demás con inflación ????????????",7.12425E+18,rod01020304,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/53d160ba2e3da7d2d1c1d04c42a0ac7f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=19548d74&x-expires=1752040800&x-signature=L11rxssM3rvZ9P28HJt5UU%2F7NK8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51299E+18,1749255177,2025-06-07T00:12:57.000Z,1777,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,true,false,,105,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,cómo que bolivia cuídate desde hoy,7.31591E+18,limbermamani4978,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/c99cb7590c2e7222f103695c5c8d9060~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a00e7c8d&x-expires=1752040800&x-signature=Vp2DMrhSibx3CzOws8ymi%2Fp2Tww%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51921E+18,1750701694,2025-06-23T18:01:34.000Z,6,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,false,false,,0,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,Por qué Bolivia que te hizo mi país???,7.28596E+18,angelica00300,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/4038bcd995e13a88426a6ee46066a3f8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9bcd92fd&x-expires=1752040800&x-signature=GpOJcRkQRcXv1XsDAxA%2Fi92P3H0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51925E+18,1750712905,2025-06-23T21:08:25.000Z,9,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,false,false,,0,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,Mientras más se burlan del Perú más clave es????????,6.91223E+18,mementomor1,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3fc27d82&x-expires=1752040800&x-signature=RCipxd0EKI5CCk%2BKX3YGZcrr%2B90%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51356E+18,1749387850,2025-06-08T13:04:10.000Z,191,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,false,false,,22,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,en bolivia no hacemos mal a nadie,7.18536E+18,jhonmequino,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/626781df7f25ee32b5b0fb22f5119d15~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fa57b190&x-expires=1752040800&x-signature=u5N%2B%2BKgCAoZX2AJ5rDK4lGSIIvI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51302E+18,1749261440,2025-06-07T01:57:20.000Z,77,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,true,false,,13,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,Peru es mucho mejor que Bolivia en todo (sin ofender),6.85629E+18,darwin_oe,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/c44b06c01ccb15bafc766c9660adb78b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b22db158&x-expires=1752040800&x-signature=Eb0QBaVg6EmtFvwr7IF533qSq%2BA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51667E+18,1750123294,2025-06-17T01:21:34.000Z,256,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,false,false,,41,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,no te metas con mi bolivia????????,7.45547E+18,_laston,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8f6cc8750e591196be957e5104e38066~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d0201cbc&x-expires=1752040800&x-signature=nHyUyhJ2WePjLqfW2%2BStrEhow2g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51391E+18,1749468951,2025-06-09T11:35:51.000Z,59,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,false,false,,5,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,Bolivia: cual fue el mal que yo hice ??,6.81977E+18,terex3025,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/d0371ce68867b502411cdcfdc7240f1f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=579c2f11&x-expires=1752040800&x-signature=90xSlNVWGkQvAHi1L8UmNUSfqaY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51328E+18,1749321611,2025-06-07T18:40:11.000Z,73,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,false,false,,12,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,cómo qué bolivia ???? hermanito yo si fuera vos no hablaría mal después cuidado que estés perdiendo seguidores ????,7.47012E+18,.camila6496,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/dbfe3c580356fecda2e0256adde2103b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f143ddd0&x-expires=1752040800&x-signature=jvE%2Bai3OE9jGP08kFeWMMh45H24%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51325E+18,1749314398,2025-06-07T16:39:58.000Z,41,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,false,false,,7,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,acá en perú bolivia es un meme,7.49782E+18,sebastian44983,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/3a67096c6c95b0fc47c64d02646bb5f4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f41b0f20&x-expires=1752040800&x-signature=rgnF4Cpk8OLzt9G%2Fqbwc14RGM28%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51285E+18,1749221310,2025-06-06T14:48:30.000Z,1541,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,false,false,,40,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,porque perú es clave????,7.41235E+18,pichulon28,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/ba1fa00e67367469c4db084af7a11d59~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f4e176ef&x-expires=1752040800&x-signature=If2rVgLcMxaEqykUbApSsuGp97o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51401E+18,1749492399,2025-06-09T18:06:39.000Z,526,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,false,false,,223,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,oye pero Bolivia si tiene árboles,7.49079E+18,nons0897,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/5c6c028813ae40706828a60159482e25~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba29a7ec&x-expires=1752040800&x-signature=hPwQyCJi1ImFjdwL1gET%2Bwx4eeU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51327E+18,1749319074,2025-06-07T17:57:54.000Z,21,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,true,false,,2,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,Hola mis chicas hermosas del Perú!! ??,7.30746E+18,kev_salcedo_,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/b348235556b05d8917d8f3d946b00791~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5bb0276f&x-expires=1752040800&x-signature=0rmT7dB6wTyO01O2kYziM9rYXrE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51413E+18,1749520374,2025-06-10T01:52:54.000Z,86,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,false,false,,17,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,"quen tiene agua
Marte 1-0 Perú",7.40356E+18,soyhector011,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/3bcea553f6c19546ccf8aeb3b6ab47e9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5273fadb&x-expires=1752040800&x-signature=m%2F2y%2FFFi0lEhiv6xjyvuDUdEhBc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51358E+18,1749392341,2025-06-08T14:19:01.000Z,53,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,false,false,,4,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,Pareces de Perú .,7.43207E+18,isaac.mamani.cabr,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/2874f5d623b9c4fdfbb7acee2710c2e3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=907a7f40&x-expires=1752040800&x-signature=Ut3Q1qRljR2ZaYDF6IaBF6Wl66E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51629E+18,1750023355,2025-06-15T21:35:55.000Z,10,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,false,false,,0,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,se nota q eres de Perú,7.3134E+18,..tuyo1,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7142869783749328902~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5a4546c4&x-expires=1752040800&x-signature=0zdY6JEviNFKsK8boDrZUMFW%2FKo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51882E+18,1750612487,2025-06-22T17:14:47.000Z,10,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,false,false,,3,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,Perú es clave,6.98859E+18,cassadgt,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/2e051b9884f2954c706962e279d73e39~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=53a2268d&x-expires=1752040800&x-signature=0JRjl2oaiSduVWThkgDrL9MCoGs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.5141E+18,1749513430,2025-06-09T23:57:10.000Z,12,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,false,false,,1,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,pobre porque jajaja a nosotros los peruanos nos da lo mismo,7.43317E+18,fiore1w,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/dab3236d1f683f73882abf53c60e3598~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c13f8eae&x-expires=1752040800&x-signature=PPQK3tO5l%2FMHFHhXqkZCucQnLsw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.51621E+18,1750004525,2025-06-15T16:22:05.000Z,20,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,false,false,,1,https://www.tiktok.com/@eljonahyt/video/7509972572692319544, [photo],6.79113E+18,monkiwita762,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/de9b81edb40effc8b7457e48bcafad19~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5225a3a9&x-expires=1752040800&x-signature=TZZrdGLLv20E%2FnwN3vNCAuOdYmo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.5164E+18,1750047735,2025-06-16T04:22:15.000Z,14,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,false,false,,3,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,Cerru ????????,7.0863E+18,chicabonita348,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/ebf2be41638a4e296508ffe2b2560339~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=400d5f16&x-expires=1752040800&x-signature=q8%2FaWt%2BxM3nKAT0w3kZRwWr2ML0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.52436E+18,1751901719,2025-07-07T15:21:59.000Z,0,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,false,false,,0,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,literal,7.12376E+18,holi.neptuno911,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/1f9437b71fd2fdb9028022be213c33c0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1de97916&x-expires=1752040800&x-signature=Jhn7BEEjOe58wA4RK9ATfv4ebrM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51396E+18,1749480993,2025-06-09T14:56:33.000Z,13,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,false,false,,1,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,Perú es clave sin Perú seríamos muy serios,7.12924E+18,roger4567,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/d3e96f5eb81fed0bac51bce9b1a6fb2d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=027287a2&x-expires=1752040800&x-signature=75c0StapxcC%2FmHRjsRQ8hb0LkBo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51631E+18,1750028282,2025-06-15T22:58:02.000Z,34,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,false,false,,10,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,con Bolivia no te metas,7.48422E+18,giovalisbeht,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/1abdc75b388780ad2b8121ca1f178a50~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=61744906&x-expires=1752040800&x-signature=IJtVVy70OzxHTYmGxIcmOR6bLl0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51628E+18,1750021025,2025-06-15T20:57:05.000Z,20,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,false,false,,3,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,Aquí los de Bolivia ????????????,7.03384E+18,rocamiranda,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/1e9909431c2d9f5cd547bd0c8db5a264~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f5537d06&x-expires=1752040800&x-signature=oFBmcOIFaIOkBErsAaKN%2FYOakSA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51331E+18,1749328729,2025-06-07T20:38:49.000Z,2435,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,false,false,,213,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,"???? agua
???? agua
???? agua
???? agua
???? el flipante líquido transparente
???? No hay",7.4947E+18,lpxx717,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/ccda649698e7c71bae6652a6d1a6f85a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d2fe1e60&x-expires=1752040800&x-signature=%2BY%2FIJypurPSltbG0H7Zg%2BvFfvN0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.52102E+18,1751123621,2025-06-28T15:13:41.000Z,7,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,false,false,,0,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,Es que Perú es clave,7.14474E+18,dainover_16,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/b0da9fd951743403c931d8ebefef5d4c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=60e72dac&x-expires=1752040800&x-signature=YLqANKsNgV5mbje2q4EnycdiAwM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.52152E+18,1751240361,2025-06-29T23:39:21.000Z,24,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,false,false,,3,https://www.tiktok.com/@eljonahyt/video/7509972572692319544,"no es últimamente, siempre ha sido así xd",7.05983E+18,dejendormirptm,https://www.tiktok.com/@eljonahyt/video/7509972572692319544
